City,Market,Role,Shift Date,Year,Month,Day,is_holiday,holiday_eve_1,holiday_eve_2,post_holiday_1,post_holiday_2,WeekOfDay_0,WeekOfDay_1,WeekOfDay_2,WeekOfDay_3,WeekOfDay_4,WeekOfDay_5,WeekOfDay_6,Off Hours,available Hours,break Hours,coaching Hours,fb_training Hours,meal Hours,non-fb-training Hours,onboarding Hours,team_meeting Hours,wellness_support Hours,ActiveCount,NHires,NFires,annual_leave_value,toil_leave_value,Required FTE,Prod Max Billable Hrs,Excess FTE
TH,VIETNAMESE,QA,2023-03-02,2023,3,2,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.08416666666666667,0.6147222222222222,76.74194444444444,0.0,3.4202777777777778,0.0,0.0,0.0,0.0,11,0,0,0.0,1.0,8.0,1480.0,3.0
TH,VIETNAMESE,QA,2023-03-03,2023,3,3,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.23166666666666666,0.6397222222222222,53.13805555555555,0.0,0.23055555555555557,0.0,0.0,0.0,0.0,11,0,0,1.0,0.0,8.0,1480.0,3.0
TH,VIETNAMESE,QA,2023-03-04,2023,3,4,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.6002777777777778,0.21722222222222223,56.516666666666666,0.09666666666666666,1.8358333333333334,0.0,0.0,0.0,0.0,11,0,0,1.0,0.0,8.0,1480.0,3.0
TH,VIETNAMESE,QA,2023-03-05,2023,3,5,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.46055555555555555,26.010833333333334,0.0,0.9986111111111111,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,8.0,1480.0,3.0
TH,VIETNAMESE,QA,2023-03-06,2023,3,6,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,2.3241666666666667,0.0,46.108333333333334,0.0,2.3708333333333336,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,8.0,1480.0,3.0
TH,VIETNAMESE,QA,2023-03-07,2023,3,7,0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0.0,1.5891666666666666,0.25722222222222224,67.09027777777777,0.050277777777777775,1.8836111111111111,0.0,0.0,0.0,0.0,11,0,0,1.0,0.0,8.0,1480.0,3.0
TH,VIETNAMESE,QA,2023-03-08,2023,3,8,0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0.0,0.4825,0.7622222222222221,77.34944444444444,0.0,1.2855555555555556,0.0,0.0,0.0,0.0,11,0,0,1.5,0.0,8.0,1480.0,3.0
TH,VIETNAMESE,QA,2023-03-09,2023,3,9,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.28194444444444444,0.09777777777777778,72.69500000000001,0.0,2.5116666666666667,0.0,0.0,0.0,0.0,11,0,0,1.0,0.0,8.0,1480.0,3.0
TH,VIETNAMESE,QA,2023-03-10,2023,3,10,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.1688888888888889,0.8630555555555556,45.31583333333334,0.0,1.1955555555555555,0.0,0.0,0.0,0.0,10,0,1,1.0,1.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-11,2023,3,11,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.02,0.4936111111111111,35.79555555555555,0.0,1.7041666666666666,0.0,0.0,0.0,0.0,10,0,0,2.0,0.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-12,2023,3,12,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.009444444444444445,0.0,35.4075,0.0,1.0922222222222222,0.0,0.0,0.0,0.0,10,0,0,1.0,0.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-13,2023,3,13,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.8394444444444444,0.0,37.29833333333333,0.0,1.04,0.0,0.0,0.0,0.0,10,0,0,1.0,0.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-14,2023,3,14,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.014444444444444444,0.525,60.653055555555554,0.004722222222222222,0.7391666666666666,0.0,0.0,0.0,0.5652777777777778,10,0,0,2.0,1.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-15,2023,3,15,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,1.0472222222222223,1.1266666666666667,74.25666666666666,0.0,2.08,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-16,2023,3,16,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.07916666666666666,0.22305555555555556,83.33611111111111,1.2761111111111112,3.4694444444444446,0.0,0.0,0.0,3.5077777777777777,10,0,0,0.0,0.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-17,2023,3,17,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.08472222222222223,0.1272222222222222,42.86083333333333,0.004722222222222222,2.950277777777778,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-18,2023,3,18,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.5152777777777777,0.0,46.77972222222222,0.0044444444444444444,1.5472222222222223,0.0,0.0,0.0,0.8955555555555555,10,0,0,1.0,0.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-19,2023,3,19,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.06305555555555556,0.0,36.92055555555556,0.0913888888888889,0.7825,0.0,0.0,0.0,0.0,10,0,0,1.0,0.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-20,2023,3,20,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.42027777777777775,0.0,36.96138888888889,0.0,1.1755555555555555,0.0,0.0,0.0,0.0,10,0,0,1.0,0.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-21,2023,3,21,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,2.533333333333333,0.675,73.95611111111111,0.0,2.3705555555555557,0.0,0.0,0.0,0.0,10,0,0,2.0,0.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-22,2023,3,22,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,0.2152777777777778,0.5,74.16305555555556,0.0,2.2444444444444445,0.0,0.0,0.0,0.0,10,0,0,1.0,0.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-23,2023,3,23,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.9544444444444444,0.3413888888888889,67.03833333333333,0.009722222222222222,0.2186111111111111,0.0,0.0,0.0,0.0,10,0,0,0.0,1.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-24,2023,3,24,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.37222222222222223,0.5408333333333333,58.748333333333335,0.0,2.4941666666666666,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-25,2023,3,25,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.028333333333333335,0.46861111111111114,39.059444444444445,0.0,0.03833333333333333,0.0,0.0,0.0,0.0,10,0,0,0.0,1.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-26,2023,3,26,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.01972222222222222,0.0,36.32388888888889,0.0,0.6769444444444445,0.0,0.0,0.0,0.0,10,0,0,0.0,2.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-27,2023,3,27,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.5605555555555556,0.27305555555555555,68.66777777777777,0.0,0.5791666666666667,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-28,2023,3,28,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,1.0,0.0,64.49472222222222,0.0,2.466388888888889,0.0,0.0,0.0,0.0,10,0,0,2.0,0.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-29,2023,3,29,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,5.796111111111111,0.3516666666666667,72.06444444444445,0.0,0.7258333333333333,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-30,2023,3,30,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.6225,0.7008333333333333,86.05,0.3975,1.1502777777777777,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-03-31,2023,3,31,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.02111111111111111,0.5188888888888888,46.51972222222222,0.0,0.9880555555555556,0.0,0.0,0.0,0.0,10,0,0,0.5,0.0,8.0,1480.0,2.0
TH,VIETNAMESE,QA,2023-04-01,2023,4,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.22666666666666668,0.28833333333333333,35.1125,0.0,0.6625,0.0,0.0,0.0,0.0,10,0,0,0.0,1.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-02,2023,4,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.2733333333333334,0.24222222222222223,54.40888888888889,0.0038888888888888888,0.6141666666666666,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-03,2023,4,3,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.35138888888888886,0.5122222222222222,64.85555555555555,0.0,2.1305555555555555,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-04,2023,4,4,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0.0,5.863888888888889,0.33111111111111113,78.67722222222223,0.0,0.9008333333333334,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-05,2023,4,5,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,7.198333333333333,0.0,64.23444444444445,0.0,1.5947222222222222,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-06,2023,4,6,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,11.001111111111111,0.0,86.83611111111111,0.007222222222222222,2.8049999999999997,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-07,2023,4,7,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0.0,0.7472222222222222,0.0,26.184444444444445,0.0,0.9352777777777778,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-08,2023,4,8,0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0.0,1.9875,0.0,35.836388888888884,0.0,1.3733333333333333,0.0,0.0,0.0,0.0,10,0,0,0.0,1.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-09,2023,4,9,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,4.314444444444445,0.0,33.766666666666666,0.0,0.6727777777777778,0.0,0.0,0.0,0.0,10,0,0,0.0,1.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-10,2023,4,10,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,4.591111111111111,0.06138888888888889,50.193333333333335,0.0,1.3158333333333332,0.0,0.0,0.0,0.0,10,0,0,0.0,1.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-11,2023,4,11,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0.0,5.26,0.0,68.60916666666667,0.0,1.06,0.0,0.0,0.0,0.0,10,0,0,1.0,0.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-12,2023,4,12,0,1.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0.0,7.700277777777778,0.0,65.4875,0.0,0.7216666666666666,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-13,2023,4,13,1,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0.0,2.6486111111111112,0.19972222222222222,71.9425,0.0,0.7944444444444444,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-14,2023,4,14,1,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0.0,0.9105555555555556,0.0,46.05777777777778,0.8802777777777778,2.162777777777778,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-15,2023,4,15,1,0.0,1.0,1.0,1.0,0,0,0,0,0,1,0,0.0,1.7488888888888887,0.2361111111111111,69.19972222222222,0.0,2.3491666666666666,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-16,2023,4,16,0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0.0,2.3130555555555556,0.10083333333333333,51.097500000000004,0.0,0.7341666666666666,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-17,2023,4,17,1,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0.0,8.57611111111111,0.0,45.01027777777778,0.0,1.7105555555555556,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-18,2023,4,18,0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0.0,12.356388888888889,0.2061111111111111,69.10805555555555,0.0325,1.5402777777777779,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-19,2023,4,19,0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0.0,4.256666666666667,0.0,46.24611111111111,0.0038888888888888888,0.34194444444444444,0.0,0.0,0.0,0.0,10,0,0,0.0,1.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-20,2023,4,20,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,4.446666666666667,0.29333333333333333,59.821666666666665,0.025,0.3525,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,8.0,1184.0,2.0
TH,VIETNAMESE,QA,2023-04-21,2023,4,21,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,1.076111111111111,0.0,36.01388888888889,0.0,1.4644444444444444,0.0,0.0,0.0,0.0,9,0,1,0.0,2.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-04-22,2023,4,22,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,2.430833333333333,0.0,26.67222222222222,0.0,0.45111111111111113,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-04-23,2023,4,23,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,4.5488888888888885,0.0038888888888888888,32.955,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-04-24,2023,4,24,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,3.796388888888889,0.45055555555555554,34.06944444444444,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,2.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-04-25,2023,4,25,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,8.743888888888888,0.0,40.028333333333336,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,3.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-04-26,2023,4,26,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,4.565,0.0,59.82333333333333,0.41194444444444445,0.40055555555555555,0.0,0.0,0.0,0.0,9,0,0,0.0,2.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-04-27,2023,4,27,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,1.9975,0.4586111111111111,69.125,0.3427777777777778,0.7772222222222223,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-04-28,2023,4,28,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.27444444444444444,0.0,76.20361111111112,0.0,2.196111111111111,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-04-29,2023,4,29,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0.0,5.401111111111112,0.22277777777777777,35.33861111111111,0.0,0.3863888888888889,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-04-30,2023,4,30,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,2.7330555555555556,0.0,24.20861111111111,0.0,0.37,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-01,2023,5,1,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,4.4350000000000005,0.3883333333333333,41.643055555555556,0.0,0.40694444444444444,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-02,2023,5,2,0,0.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0.0,5.934444444444444,0.4577777777777778,58.23583333333333,0.0,0.315,0.0,0.0,0.0,0.01,9,0,0,0.0,1.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-03,2023,5,3,0,1.0,1.0,0.0,1.0,0,0,1,0,0,0,0,0.0,2.6661111111111113,0.0,57.458333333333336,4.85,0.48694444444444446,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-04,2023,5,4,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,1.5997222222222223,0.0,69.90805555555556,0.0,2.811111111111111,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-05,2023,5,5,1,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0.0,0.7347222222222222,0.3497222222222222,41.61888888888889,0.0,1.1455555555555557,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-06,2023,5,6,0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0.0,0.10583333333333333,0.5,37.65888888888889,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-07,2023,5,7,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0.0,2.0972222222222223,0.12694444444444444,42.57361111111111,0.0,0.9358333333333333,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-08,2023,5,8,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,2.749722222222222,0.7113888888888888,41.69555555555556,0.0,1.5,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-09,2023,5,9,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0.0,3.0783333333333336,0.3638888888888889,69.58472222222223,0.0,1.3516666666666666,0.0,0.0,0.0,0.9341666666666666,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-10,2023,5,10,0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,13.255277777777778,0.5,67.72138888888888,0.0025,0.7722222222222221,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-11,2023,5,11,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,14.172222222222222,0.24416666666666667,62.374722222222225,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-12,2023,5,12,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0.0,10.08611111111111,0.10722222222222222,47.52583333333333,0.0,0.7469444444444444,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-13,2023,5,13,0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0.0,0.803611111111111,0.4161111111111111,45.370555555555555,0.0,0.4836111111111111,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-14,2023,5,14,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,3.135,0.2594444444444444,35.38944444444444,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-15,2023,5,15,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,4.331388888888888,0.0,24.41861111111111,0.0,0.7902777777777777,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-16,2023,5,16,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,10.157499999999999,0.25166666666666665,49.676944444444445,0.0,0.7238888888888888,0.0,0.0,0.0,0.0,9,0,0,0.0,2.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-17,2023,5,17,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,12.553333333333333,0.4025,43.39194444444445,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-18,2023,5,18,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,5.563055555555556,0.03361111111111111,62.60194444444444,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-19,2023,5,19,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,4.146111111111111,0.0,57.19555555555556,0.0,1.7347222222222223,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-20,2023,5,20,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.866111111111111,0.10222222222222221,46.03638888888889,0.0,0.14555555555555555,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-21,2023,5,21,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,6.997777777777778,0.0,31.133055555555554,0.0,1.0,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-22,2023,5,22,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,4.871388888888889,0.73,32.72666666666667,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-23,2023,5,23,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,7.552222222222222,0.9997222222222222,71.79416666666667,0.0,0.0375,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-24,2023,5,24,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,7.161666666666667,0.11527777777777778,54.406666666666666,0.0,0.8708333333333333,0.0,0.0,0.0,0.6819444444444445,9,0,0,0.0,1.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-25,2023,5,25,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,4.8308333333333335,0.2675,67.2375,0.0,0.21916666666666668,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-26,2023,5,26,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,3.687222222222222,0.5,52.60666666666667,0.0,0.6475,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-27,2023,5,27,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.943888888888889,0.07694444444444444,41.57055555555556,0.0,0.12305555555555556,0.0,0.0,0.0,0.0,9,0,0,0.0,2.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-28,2023,5,28,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,5.235,0.25527777777777777,34.0475,0.0,0.44916666666666666,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-29,2023,5,29,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,6.980833333333333,0.0,41.093333333333334,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-30,2023,5,30,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,7.546111111111111,1.1794444444444445,85.07444444444444,0.8513888888888889,2.2269444444444444,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-05-31,2023,5,31,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,2.168611111111111,0.2722222222222222,45.92916666666667,0.0,0.6802777777777778,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1184.0,1.0
TH,VIETNAMESE,QA,2023-06-01,2023,6,1,0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0.0,2.8627777777777776,1.5,82.37388888888889,0.0,1.1825,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1480.0,1.0
TH,VIETNAMESE,QA,2023-06-02,2023,6,2,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,1.0677777777777777,0.08416666666666667,50.095555555555556,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1480.0,1.0
TH,VIETNAMESE,QA,2023-06-03,2023,6,3,1,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0.0,3.8961111111111113,0.0,34.29083333333333,0.0,0.7075,0.0,0.0,0.0,0.0,9,0,0,0.0,1.0,8.0,1480.0,1.0
TH,VIETNAMESE,QA,2023-06-04,2023,6,4,0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0.0,3.9105555555555553,0.0,40.850833333333334,0.0,1.9116666666666666,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,8.0,1480.0,1.0
